"year","lat","lon","sitenum","zonenum","cover","speciesnum","phylum","class","genus","species","spectype","specgroup","spectroph","covertype","development","pldDays","chla_mean","chla_std","filter_chla_mean","filter_chla_n","filter_chla_std","sst_mean","sst_std","filter_sst_mean","filter_sst_n","filter_sst_std","upw_mean","upw_std","filter_upw_mean","filter_upw_n","filter_upw_std","mytilus.rec"
2001,33.7599983215332,-118.419998168945,40,2,43.6667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,1.27546202363093,1.8657114206624,0.899859060177067,149,0.74938357613864,16.2220703288913,2.28856679447259,16.004212708763,362,2.1740767153314,42.9312502940496,28.965168619661,38.7597275213762,11,26.5788029382226,2.60460710059716
2001,34.0366655985514,-119.663335164388,38,2,30.1667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,1.34888839056449,1.5430718782042,1.03994835570385,213,0.659673812663708,14.6482515793006,1.92496693740487,14.5014465198767,458,1.83796215142185,82.5877548654874,57.179455666643,77.3920955203828,21,48.9749648834735,2.6150695068836
2001,34.043332417806,-119.780001322428,39,2,49.5862,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,1.66125461008276,1.9762609870604,1.26489105113286,257,0.828512247293599,14.6122782848891,1.93300448544164,14.5024369441041,436,1.87079943498089,82.5877548654874,57.179455666643,77.3920955203828,21,48.9749648834735,0.668046771848938
2001,34.060001373291,-119.850001017253,37,2,32.5172,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,2.03070848674352,2.46730357789444,1.49277255441628,255,0.97596893094924,14.6296113649266,1.96201054948844,14.5520783137126,415,1.89891235725032,82.5877548654874,57.179455666643,77.3920955203828,21,48.9749648834735,0.62835498697544
2001,34.4540008544922,-120.055999755859,36,2,60.1,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,2.3817483006286,2.96379929393789,1.65170802230382,137,1.13250704025343,14.771090710025,2.0759231362171,14.7455039269368,253,2.04057536678813,82.5877548654874,57.179455666643,77.3920955203828,21,48.9749648834735,0.71444840599549
2001,34.4599990844727,-120.268179460005,35,2,47.1667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,2.35493080664731,2.76723903697054,1.61293834631574,146,1.00805329599849,14.3110293668859,1.99052015842477,14.1385937054952,240,1.88394859694817,82.5877548654874,57.179455666643,77.3920955203828,21,48.9749648834735,0.240401579605581
2001,34.4599990844727,-120.269996643066,34,2,55.3333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,2.35493080664731,2.76723903697054,1.61293834631574,146,1.00805329599849,14.3110293668859,1.99052015842477,14.1385937054952,240,1.88394859694817,82.5877548654874,57.179455666643,77.3920955203828,21,48.9749648834735,0.240334815627917
2001,35.6100006103516,-121.150001525879,33,2,7.5333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,3.35916840841896,4.44486758041019,2.51511110133595,90,2.21344150724438,13.1036931095701,1.3958455152301,13.2134867551034,114,1.0793835521412,94.2251832485199,75.2619107024731,93.1650637713346,22,68.7051298195878,0
2001,35.6300010681152,-121.190002441406,32,2,26.3667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,3.15054192889121,3.9237307014744,2.30487499179112,144,1.9269362564502,13.1063546921288,1.41073444574196,13.1910483206472,155,1.11240596252738,94.2251832485199,75.2619107024731,93.1650637713346,22,68.7051298195878,0.116559502664798
2001,35.6599998474121,-121.279998779297,31,2,4.5333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,2.96513287170784,3.0698037949058,2.21496946575077,131,1.77498573783381,13.0979566986744,1.41132215249009,13.1708096157421,176,1.10820689207511,94.2251832485199,75.2619107024731,93.1650637713346,22,68.7051298195878,0.527319857646955
2001,36.4466667175293,-121.923332214355,30,2,21.8333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,4.26171032498623,5.72953472420561,3.24974451295651,137,3.35449558212227,12.4672752873281,1.09135147122654,12.2487805064132,82,0.813729370131148,94.2251832485199,75.2619107024731,93.1650637713346,22,68.7051298195878,6.55020352776378
2001,36.4799995422363,-121.940002441406,29,2,18.3333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,4.26171032498623,5.72953472420562,3.24974451295651,137,3.35449558212227,12.4713749885559,1.10727603196376,12.2523097784623,92,0.843199120183649,94.2251832485199,75.2619107024731,93.1650637713346,22,68.7051298195878,6.77539416129936
2001,36.5099983215332,-121.946665445964,28,2,28.3333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,5.3971688039117,6.43904678341104,4.00996501670851,143,3.74585362539756,12.5285502778002,1.1853294158939,12.2359271396864,151,0.859038772361249,94.4820326964061,83.3133352702131,81.982217875394,11,75.4796499319199,6.9544235084102
2001,38.310001373291,-123.069999694824,27,2,36.1071,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,10.4106363599951,12.3997099993029,8.0983845774944,104,7.52461144698869,11.2821428586566,1.03748617433479,11.165789470338,114,0.748774678573843,72.1989593952894,92.6859563948374,70.758051353693,10,74.442403000077,19.7473191804487
2001,38.3199996948242,-123.069999694824,26,2,26.2,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,10.4106363599951,12.3997099993029,8.0983845774944,104,7.52461144698869,11.2821428586566,1.03748617433479,11.165789470338,114,0.748774678573843,72.1989593952894,92.6859563948374,70.758051353693,10,74.442403000077,19.8006939840866
2001,38.3833325703939,-123.086664835612,25,2,36.7667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,11.6440135071406,13.4653020510518,9.11281424845968,70,8.30032203649434,11.204741395753,0.927653230242066,11.1553899257555,109,0.75208876124849,72.1989593952894,92.6859563948374,70.758051353693,10,74.442403000077,20.1860217652188
2001,39.272500038147,-123.7975025177,24,2,36.4667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,5.58778198231432,9.35863555702475,3.84151999378204,125,4.57825194066638,11.5171089172363,1.30935467207664,11.1576740289036,158,0.823754490602428,80.8262305483222,116.611989797385,69.6782400944959,23,105.86276235493,26.9474188824848
2001,39.3400001525879,-123.819999694824,23,2,37.8333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,5.80121491122837,10.0303197147717,3.75434512532918,113,4.71492423035358,11.4347014854203,1.24221142089437,11.1551652861036,121,0.842108625547747,80.8262305483222,116.611989797385,69.6782400944959,23,105.86276235493,27.3715223595345
2001,39.4149990081787,-123.809997558594,22,2,3.5667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,4.36372937945759,6.09445333440658,2.74784414257322,77,3.07479947628121,11.3624999973324,1.16553715108946,11.146874998555,132,0.834671839893753,80.8262305483222,116.611989797385,69.6782400944959,23,105.86276235493,27.7435459982757
2001,39.5974988937378,-123.779998779297,21,2,42.4667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,4.69502244069335,7.92667921519388,2.62839022751262,82,2.63535492755011,11.3158333884345,0.980884619497117,11.399062538147,40,0.761558822651172,100.205375512441,163.348191632205,85.8837619963146,21,139.973364472128,0.766244219519746
2001,40.0200004577637,-124.073333740234,20,2,18.7333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,3.8915484006046,4.13489975585391,2.94657647504526,85,2.56882616542635,11.3630638767902,1.3175131689214,11.1155973029348,113,0.951443550353918,100.205375512441,163.348191632205,85.8837619963146,21,139.973364472128,1.1719277108835
2001,41.060001373291,-124.150001525879,19,2,13.5333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,9.37764518659922,11.464173695071,5.38238318807611,107,5.53689573021902,10.6904094465848,0.793697163627633,10.5283878094682,107,0.571777264285677,94.8009157180786,178.424912344861,53.8915227254232,21,151.638252981143,1.17646731938095
2001,43.2999992370605,-124.400001525879,18,2,44.0333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,5.29162498125259,6.65666051952285,3.71187997484207,125,3.82383748270996,10.9982536961051,1.64746577156064,10.3414473700942,114,0.639625587506328,12.4590005874634,137.614625435351,38.7953334384494,9,77.2265191677971,50.1553539316519
2001,43.310001373291,-124.393333435059,17,2,23.8,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,5.29162498125259,6.65666051952285,3.71187997484207,125,3.82383748270995,10.9982536961051,1.64746577156064,10.3414473700942,114,0.639625587506328,12.4590005874634,137.614625435351,38.7953334384494,9,77.2265191677971,50.1898501119717
2001,43.3300018310547,-124.374000549316,16,2,25.2667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,4.88204235192073,5.99726883594723,3.5469357557253,109,3.66985689850144,11.1357353210449,1.71301215450838,10.540344830217,145,0.932620873651513,12.4590005874634,137.614625435351,38.7953334384494,9,77.2265191677971,50.2418259936023
2001,44.2000007629395,-124.110000610352,15,2,39.9,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,8.58574072713101,7.87323803015902,6.58717706023405,96,5.7224228583322,11.1588362249835,1.7432057188962,10.6496323791205,102,1.14106780835357,-1.20087520281474,125.318439105259,20.2104496955872,20,87.2975323276258,7.88108204864159
2001,44.218334197998,-124.110000610352,14,2,34.8333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,8.58574072713101,7.87323803015902,6.58717706023405,96,5.7224228583322,11.1925595298646,1.76538316465291,10.6697727463462,110,1.18563534780129,-1.20087520281474,125.318439105259,20.2104496955872,20,87.2975323276258,32.7988380757701
2001,44.2425012588501,-124.110000610352,13,2,26.9,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,8.66486041247845,8.04481747970527,6.93191019426554,78,6.18749045078263,11.1925595298646,1.76538316465291,10.6697727463462,110,1.18563534780129,-1.20087520281474,125.318439105259,20.2104496955872,20,87.2975323276258,58.1186570534668
2001,44.7466672261556,-124.059997558594,12,2,66.3,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,5.72268133176552,6.66762890463413,4.35231766770868,85,4.17074093528671,11.6054687201977,2.15237411602872,11.1095929811167,86,1.67269851180659,-14.9968133941293,106.234248393404,6.00682456791401,20,77.1126703870448,56.9145584164216
2001,44.8066673278809,-124.059997558594,11,2,34.8,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,5.71158261350963,6.78425172249982,4.2374673095819,107,4.10433695337444,11.5935713995071,2.19354854186701,11.0383064105947,93,1.64983177949477,-14.9968133941293,106.234248393404,6.00682456791401,20,77.1126703870448,57.2348615430219
2001,44.8266677856445,-124.056666056315,10,2,47.6667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,5.5700215287106,6.65428673872424,3.95128237990772,85,3.83209120630351,11.5999999715571,2.23288816965163,11.0365098632208,101,1.68201454354583,-14.9968133941293,106.234248393404,6.00682456791401,20,77.1126703870448,57.3321892286334
2001,45.7549991607666,-123.965000152588,51,2,32.8333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,9.2623541415669,10.9680819852057,5.91293020702379,86,4.90625898687017,11.5837765957447,2.33321003829983,11.0982142781454,126,1.96544281505344,-15.1328757951657,102.337389183209,2.61231748082421,11,87.4432626215586,62.0281681092304
2001,45.7700004577637,-123.970001220703,9,2,19.7143,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,9.2623541415669,10.9680819852057,5.91293020702379,86,4.90625898687016,11.5837765957447,2.33321003829983,11.0982142781454,126,1.96544281505344,-15.1328757951657,102.337389183209,2.61231748082421,11,87.4432626215586,62.1224249196833
2001,45.9133326212565,-123.976669311523,50,2,60.2333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,9.76438092883854,10.9363716927292,6.66060525159302,76,5.48351596560202,11.7888000106812,2.37328033514305,11.3767699182561,113,2.11046489873186,-15.1328757951657,102.337389183209,2.61231748082421,11,87.4432626215586,62.9064849451729
2001,47.8600006103516,-124.569999694824,6,2,0.3667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,8.47292521512397,8.83462697990994,6.28222447268817,98,4.82835149250273,10.6994897881333,2.104991286142,10.5222321374076,140,1.99676697464795,-37.136116027832,81.4374978356542,-16.5079425630115,21,64.3582337030383,74.9801736790245
2001,47.8699989318848,-124.599998474121,5,2,1.9333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,7.99905030007632,8.24535787423318,6.10863263023143,147,4.70212336895759,10.7121323440589,2.11973394294911,10.4863281175494,192,1.97526172058881,-37.136116027832,81.4374978356542,-16.5079425630115,21,64.3582337030383,75.1185723033475
2001,47.939998626709,-124.658336639404,4,2,0.5333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,8.5113820981204,8.64128918366187,6.19196393790546,111,4.82832481798414,10.5221283564696,2.11725192941586,10.1684113042108,203,1.85230157135935,-37.136116027832,81.4374978356542,-16.5079425630115,21,64.3582337030383,75.6576015397044
2001,48.3133341471354,-124.660003662109,3,2,0.3667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,7.30218687347163,9.17625788227165,4.6463711495252,97,3.87754351076128,9.03861386233037,1.34561947323851,8.74487704918033,183,1.02297220952142,-37.136116027832,81.4374978356541,-16.5079425630115,21,64.3582337030383,77.655331815347
2001,48.3375005722046,-124.687501907349,2,2,51,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,6.78384284504822,8.11454604945037,4.87395387291908,130,4.15239873890434,9.16279561938466,1.44876038815584,8.81221805479293,266,1.04691404270953,-37.136116027832,81.4374978356542,-16.5079425630115,21,64.3582337030383,77.8622779887621
2001,48.3891661961873,-124.650001525879,1,2,64.1667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,6.45235582436521,8.00771222895848,4.36468668699264,150,3.47049849120408,8.98859890913352,1.39287412497807,8.69487952994534,249,1.06030163670745,-37.136116027832,81.4374978356542,-16.5079425630115,21,64.3582337030383,78.0318033543914
2002,32.7116661071777,-117.25,48,2,1.5333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,0.932820689678192,0.860354630785,0.765613137805549,137,0.419907187792765,16.2099432222771,1.88927726566496,15.7024038754977,234,1.32311650331541,79.273876696825,60.01823685838,71.0115015181628,11,55.7714831928149,6.458730034045
2002,32.8199996948242,-117.276664733887,47,2,35.0667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,0.826284916873751,0.788665006269128,0.683382353537223,170,0.385912837968677,16.0605140623645,1.83534439886893,15.6137953792829,193,1.29836733231172,79.273876696825,60.01823685838,71.0115015181628,11,55.7714831928149,6.63257467014353
2002,32.8400001525879,-117.279998779297,46,2,4.4667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,0.711953488662261,0.477088975341508,0.603445376919097,119,0.250283384540582,15.8952127923357,1.71804128052541,15.4721893784563,169,1.19729547112575,79.273876696825,60.01823685838,71.0115015181628,11,55.7714831928149,6.67008944465422
2002,33.439998626709,-118.476669311523,45,2,0.7333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,0.535857676176096,0.523943955778581,0.426596838553904,253,0.188779569988829,16.5956973350366,1.88309714581148,16.162817272438,591,1.5871817036946,65.4043907361726,52.48489330336,56.4761530309916,22,45.217613960492,4.05454438539767
2002,33.4500007629395,-118.480003356934,44,2,0.4667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,0.535857676176096,0.523943955778581,0.426596838553904,253,0.188779569988829,16.5956973350366,1.88309714581148,16.162817272438,591,1.5871817036946,65.4043907361726,52.48489330336,56.4761530309916,22,45.217613960492,4.06761979376405
2002,33.4599990844727,-118.519996643066,43,2,0.1,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,0.510996253135499,0.484442983036295,0.420972549038775,255,0.189698197517887,16.5830949341832,1.88219077897035,16.1674225801564,678,1.59837618754654,51.5349047755202,39.0181241593709,51.5349047755202,12,39.0181241593709,3.95563182496158
2002,33.7000007629395,-118.286666870117,42,2,22.2,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,1.43399014290918,1.89190379392827,1.03779999362795,190,0.803177874018335,16.4865096580293,1.87816402230467,15.8302461199192,386,1.3308393583911,51.5349047755202,39.0181241593709,51.5349047755202,12,39.0181241593709,5.33822675555341
2002,33.7099990844727,-118.309997558594,41,2,8.2,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,1.43399014290918,1.89190379392827,1.03779999362795,190,0.803177874018335,16.4752445220947,1.90513719747212,15.9050939317384,346,1.47340947394877,51.5349047755202,39.0181241593709,51.5349047755202,12,39.0181241593709,5.28307917200461
2002,33.7599983215332,-118.419998168945,40,2,17.3333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,1.46902453387442,1.95204855479116,1.11717419009055,155,0.873493947733732,16.3032894660357,1.90115213367947,15.6410334074026,329,1.32526420624616,51.5349047755202,39.0181241593709,51.5349047755202,12,39.0181241593709,5.03005441595219
2002,34.0366655985514,-119.663335164388,38,2,24.3103,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,1.62482432517651,2.16548483610074,1.21666028617957,209,0.975979237298449,14.7356250157723,1.3405384308068,14.5118548588086,465,1.0935715541963,96.17786693573,76.7739824967203,107.806490135193,20,63.6307398316263,1.06050507006583
2002,34.043332417806,-119.780001322428,39,2,44.9333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,1.70530854863527,1.98885557088508,1.32874602889494,252,0.965157755268938,14.6710433556188,1.36411184509152,14.4964643767257,449,1.14422862269538,96.17786693573,76.7739824967203,107.806490135193,20,63.6307398316263,1.10458371340552
2002,34.060001373291,-119.850001017253,37,2,35.3,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,1.92842750672293,2.18698601475234,1.50548605347772,251,1.0914764281375,14.5940451827627,1.42227411782263,14.3887834889548,448,1.2280124386702,96.17786693573,76.7739824967203,107.806490135193,20,63.6307398316263,0.58764850961577
2002,34.4540008544922,-120.055999755859,36,2,48.8333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,1.97471332947413,1.64491377225189,1.6442571410111,140,0.963566577948339,14.4223611231203,1.40178651028181,14.1693135206817,244,1.18338120841311,96.17786693573,76.7739824967203,107.806490135193,20,63.6307398316263,0.391259044196035
2002,34.4599990844727,-120.268179460005,35,2,35.1,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,1.82109433187629,1.39745681295589,1.55298656945261,149,0.830610718295294,14.2890931360083,1.4086009477301,14.1413978419424,279,1.21060087840547,96.17786693573,76.7739824967203,107.806490135193,20,63.6307398316263,0.233879578681643
2002,34.4599990844727,-120.269996643066,34,2,48.8333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,1.82109433187629,1.39745681295589,1.55298656945261,149,0.830610718295294,14.2890931360083,1.4086009477301,14.1413978419424,279,1.21060087840547,96.17786693573,76.7739824967203,107.806490135193,20,63.6307398316263,0.227641414541307
2002,35.6100006103516,-121.150001525879,33,2,1.3,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,1.38276041671634,1.38113259550111,1.06589999861187,90,0.556268275333814,12.6277500152588,1.19261347327019,12.4017045570142,132,0.91069090400214,99.2607649862766,97.0019572569572,99.6232190012932,20,64.8924079235514,0.221094577923492
2002,35.6300010681152,-121.190002441406,32,2,19.5,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,1.33160256556211,1.53623170364687,1.03458108108591,148,0.498513233229747,12.7474871124189,1.30283294830658,12.5343750010837,176,1.008495082912,99.2607649862766,97.0019572569573,99.6232190012932,20,64.8924079235514,0.247837213526106
2002,35.6599998474121,-121.279998779297,31,2,6.2667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,1.1982916649431,1.28402823155425,1.00842028834682,138,0.45111531273973,12.7901315730915,1.36737468075045,12.528985493425,207,1.01009731914439,99.2607649862766,97.0019572569573,99.6232190012932,20,64.8924079235514,0.285464209991114
2002,36.4466667175293,-121.923332214355,30,2,20.3,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,2.13925641335738,3.52685427359835,1.435335620013,146,1.20958429931953,12.1633435699837,1.00733324295303,11.7989889944301,136,0.632070374815388,99.2607649862766,97.0019572569572,99.6232190012932,20,64.8924079235514,1.59864478299841
2002,36.4799995422363,-121.940002441406,29,2,16.4667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,2.13925641335738,3.52685427359835,1.435335620013,146,1.20958429931953,12.2607558328052,1.09494605144465,11.9847039611716,152,0.827243747646108,99.2607649862766,97.0019572569573,99.6232190012932,20,64.8924079235514,1.65607787970109
2002,36.5099983215332,-121.946665445964,28,2,12.8667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,3.22400604901892,4.90491398728553,2.14468181617074,154,2.12140002665991,12.36057693466,1.16684929191185,12.1138513668163,222,0.949936798201202,100.724248011907,107.461131751343,103.008099079132,10,69.0763226078367,1.70917665615182
2002,38.310001373291,-123.069999694824,27,2,42.25,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,7.78489568492641,9.02324443824354,5.84833645542091,107,4.97077939317917,11.2594852840199,1.13129167831624,10.9683453059025,139,0.830796759325567,66.3072490692139,115.208424591436,63.5277000427246,10,69.9434198782673,4.77288464183778
2002,38.3199996948242,-123.069999694824,26,2,33.4,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,7.78489568492641,9.02324443824354,5.84833645542091,107,4.97077939317917,11.2497819634371,1.12825471492182,10.9507922320299,142,0.832723950273119,66.3072490692139,115.208424591436,63.5277000427246,10,69.9434198782673,4.79095751771696
2002,38.3833325703939,-123.086664835612,25,2,50,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,8.24856966356688,10.0291018800833,5.92412330026496,73,5.25269812429874,11.141666655447,1.02240123566171,10.7583333202916,117,0.567949635796317,66.3072490692139,115.208424591436,63.5277000427246,10,69.9434198782673,4.90261929605246
2002,39.272500038147,-123.7975025177,24,2,50.6296,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,2.08116542172611,2.42766703786965,1.54295901832033,122,1.03301882083155,11.3072864350362,0.956929109462772,11.2174568888785,174,0.808464608094583,62.2071658770243,160.123601718018,56.1110474722726,21,92.7733861051853,6.38966427353919
2002,39.3400001525879,-123.819999694824,23,2,32.0333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,2.0681570278219,2.26425716365635,1.46228181801059,110,1.03800345369009,11.3408236751667,0.900984827574623,11.3130101833214,147,0.710422427321825,62.2071658770243,160.123601718018,56.1110474722726,21,92.7733861051853,6.50787248947882
2002,39.4149990081787,-123.809997558594,22,2,10.3,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,2.10108234847293,2.45819199230083,1.46643589819089,78,1.11356777318384,11.3285526175248,0.878468986115267,11.3131211026115,161,0.672931891497827,62.2071658770243,160.123601718018,56.1110474722726,21,92.7733861051853,6.64513115487656
2002,39.5974988937378,-123.779998779297,21,2,15.9,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,5.10477551270504,9.35725552250949,3.32169892326478,93,4.39681250333712,11.3103092626198,0.776358206125903,11.1185126364986,79,0.501729062534031,59.9318334261576,224.687936216173,78.5676996231079,20,114.449805184545,1.02953324738813
2002,40.0200004577637,-124.073333740234,20,2,37.2667,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,3.42531683244328,5.20773452665071,2.32730850577354,94,2.35597937492701,11.2815341136672,0.978254278091133,11.2536207001785,145,0.6866144806721,59.9318334261576,224.687936216173,78.5676996231079,20,114.449805184545,1.27229549105832
2002,41.060001373291,-124.150001525879,19,2,12.4,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,7.91839283789907,8.86030370816855,5.59852377857481,126,5.36077071968203,10.9143939548069,0.896075296423182,10.8244853244108,170,0.708813164535763,48.5495429436366,232.705317900421,85.6590011687506,21,138.266987837224,3.50667105955198
2002,43.2999992370605,-124.400001525879,18,2,61.2963,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,7.73146155872545,10.5232965335269,4.61221094476059,128,4.82306527471792,11.223214305177,1.50325382727186,10.8222383842912,172,1.11413912447433,-11.5358320871989,153.414179932928,22.707273309881,11,107.723978920381,13.5678499982184
2002,43.310001373291,-124.393333435059,17,2,22.7333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,7.73146155872545,10.5232965335269,4.61221094476059,128,4.82306527471792,11.223214305177,1.50325382727186,10.8222383842912,172,1.11413912447433,-11.5358320871989,153.414179932928,22.707273309881,11,107.723978920381,13.5870573762212
2002,43.3300018310547,-124.374000549316,16,2,16.6333,75,"Mollusca","Bivalvia","Mytilus","californianus","Mussel","Invert","Susp","Percent","Plankfeed",9,7.89381600904465,10.6953104438031,4.74902679185782,112,4.91225796740754,11.2783163382083,1.5145303657619,10.8975694488596,216,1.16532968409088,-11.5358320871989,153.414179932928,22.707273309881,11,107.723978920381,13.6264793087536
